cobro servicio cuenta porque	97
como activar por primera vez la debito	301
tardo llegar adicional	293
querer adherir debito automatico visa pagar prepaga	132
yo quiero saber como sigue la solicitud de ese paquete que me ofrecieron	118
mi tarjeta no fue enviada como hago un reclamo	293
plastico vensido	316
beneficios de pagar servicios y impuestos con debito	132
que límite tengo para sacar plata del cajero?	303
quiero pagar todo y dar de baja al plan de cuotas	339
algun numero de telefono por favor	147
querer pagar tarjeta naranja sistema	132
quisisera consultar sobre prestamo personal	225
para cambiar mi auto usado	228
necesito habilitar una chequera.	44
cada vez que intento pagar algun impuesto se clava el sistema (queda pensando )	117
necesito saber el cierre de mi tarjeta	341
puedo solicitar dos prestamos de procrear?	218
quisiera pedir una tarjeta adicional para mi hijo	334
tengo un problema con una extracción en el cajero	297
que pasa si el prestamo hipotecario lo pido con mi pareja?	254
me llego la factura al correo pero cuando la descargo me pide una contraseña para poder abrirla	138
queria saber si yo solicito un credito hipotecario por determinado monto y despues para la propiedad que quiero comprar necesito menos importe no hay problema?	245
hacer cambiar producto necesitar informar llegar tarjeta	293
los préstamos hipotecarios uva son también para construccion?	228
que tarjeta es la woman?	357
está demorar entregar reemplazar tarjeta debito	293
tengo infinity black. cada cuantos pesos es un punto superclub?	323
cerrar seccion	0
quiero cambiar contraseí¬≠¬≠¬≠¬≠‚ç¨≈°¬¨√≠‚ä¶¬°¬¨í¬≠‚äö¬¨¬πí‚ç¨¬¶‚äö¬¨√ö‚äúa de la cuenta	1
quiero aderirme a iu	140
no puedo rescatar fondos de las inversiones	172
quiero saber del open credit	198
acceder a nuevo home banking	3
por que se inhabilitó mi cuenta?	51
me cobroon una comision de cuenta que no tengo	97
cuanto demora el otorgamiento del prestamo luego de elegir la propiedad a comprar?	243
descargar movimientos	138
santander posee algun simulador de cuotas para creditos personales?	251
como se mi numero de cbu?	42
saber donde llegar tarjeta nueva	293
desde que hora puedo llamar?	147
cuando se puede ver el resumen de la cuenta actualizado?	138
estoy buscando un préstamo prendario	225
bueno chau	7
como se puede solicitar el préstamo	223
para obtener la tarjeta visa recargabe es necesario disponer de una cuents bancaria	313
si tengo cuotas pendientes en uvas puedo vender igual el depto que compre?	260
en este mes se me vence la tarjeta de débito. que tengo que hacer?	316
quiero solicitar un préstamo	223
se puede depositar un cheque en dolares?	30
nesecito saber hasta cuanto puedo acceder con ingreso	251
ver fci	188
estoy buscando cambiarme de banco	39
necesito hacer una transferencia online pero nunca hice	83
tengo un consumo de tarjeta visa y me gustaría saber a que se debe	112
no llega el resumen de la tarjeta a tiempo o directamente hay meses que no llega	138
a que sector de la página debo ingresar para ver el resumen de la tarjeta de ccredito	138
donde pido que dejen de enviarme el resumen de inversiones?	179
necesito hacer una transferencia al exterior  lo deposito vía home banking o solo por ventanilla	36
necesito cancelar una transferencia que hice desde mi cuenta	82
como hacer pago por homebanking	132
no puedo hacer transferencias...por la clave token.	5
el granizo me rompió un techo  me cubren?	265
hacer reclamo responder	135
realicé un pago parcial de mi tarjeta american express  queria saber por que no tengo disponible para comprar.	279
cómo hago para que no me lleguen más msgs de ustedes?	125
como genero un stoploss	189
como debo hacer para tener el 25% de descuento en farmacias	311
avisen que promos va a haber para poder organizarme	311
tengo mi cuenta sueldo en santander  y sali beneficiada con procrear que debo hacer para tramitar el préstamo hipotecario?	223
hasta cuando no se puede usar el home banking?	124
cuanto me cobran por renovar la visa?	340
necesito saber en que segmento de cliente estoy.	75
hay algun tope de reintegro?	311
que dia se descuenta el servicio que puse en debito automatico	106
bajo cuenta online	41
quisiera consultar como reclamar consumos duplicados con mi tarjeta de debito	112
podrías decirme entró mi pago mínimo	279
tengo vencida la tarjeta de ccredito  como hago para que me envíen la nueva?	316
no puedo ver en mi cuenta las millas acumuladas x advantage	275
me inhabilitaron la tarjeta que tengo con el banco y no me puedo acercar a la sucursal	286
quiero pagar spotify con la tarjeta debito pero me rechaza	290
saber monto abonar tarjeta santander visa	342
quiero comprar levac	157
que instrucciones le tengo que dar a alguien en otro país para que me mande dolares?	32
el préstamo hipotecario es para vivienda unica y permanente?	228
queria hacer una simulación de credito	251
saber limite tarjeta visa credito	303
debitar automatico factura aysa	129
necesito inscribirme para los planes de desarrollo urbanistico grand bourg	200
requisitos para vivienda no permanente terreno?	228
ubicación estado reimpresión tarjeta	293
quiero dar de baja mi cuenta select	41
no recibí la tarjeta visa addvantage	293
si pueden venir un técnico y solucionarme el problema q tengo con mi heladera	265
quiero suspender el pago de este mes del monotributo	145
quiero ver mis tenencias en caja de valores	164
si el uva aumenta me aumenta la cuota del préstamo?	219
para cuanto es la cuota	251
quiero cambiar el pago de mi tarjeta de credito a cuenta corriente	345
si estás en advantage estás dado de baja en superclub?	299
necesitar dejar registrar consumo	112
sos un hombre?	27
como hago para registrarme en home bamking	3
cómo hago para transferir acciones?	150
trabajan en los dias de feriados	114
no me deja cambiar la clave y dice que la queestaba ya no sirve	1
quiero saber que me descontaron en la cuenta	115
tarjeta credito debito automaticamente	345
como llamo al banco?	147
querer pagar tarjeta naranja este sistema	132
nececito que me vuelvan a imprimir el plastico de mi targeta de credito	316
no puedo pagar el monotributo por online banking	129
y cual es la tasa de interes del credito prendario?	258
significar recaudación electronicas	115
que tipo de cuenta tengo?	75
querer saber deber tarjeta	342
quiero cambiar de paquete tengo por el platinun select	86
que gastos implica el uso de la tarjeta de debito	96
cobro interesar saldo negativo	56
se me rompió la play tiene cobertura?	265
queria saber para asegurar un auto cuanto me cobran ustedes por mes	261
cuanto tarda la generacion de una nueva tarjeta de debito	293
me olvidé la contraseña de home bankin y no puedo entrar a ver mi saldo desde el celular	1
tengo una compra que no hice en los ultimos movimientos	112
queria saber cual es el limite de extraccion diario por cajero?	303
costo mantenimiento	96
como puedo ver lo que me falta pagar en cuotas	101
quiero saber si mi cuenta de ahorro sigue activa porque hace casi un año que no le doy uso.	61
cuantos billetes se pueden depositar	110
necesito modificar monto estraccion efectivo cajero automatico	287
me gustaría comprar unos bonos pary	157
tengo una deuda y voy a regularizar	191
queria averiguar por el seguro de vivienda q tengo	266
quisiera saber como activo el token para realizar transferencias??	5
estoy averiguando por la apetura de una caja de ahorro	39
para saber cuanta plata tiene disponible mi tarjeta	303
como hago para que no me debiten directamente el pago de la tarjeta	345
necesito saber si puedo girar en descubierto	56
donde puedo hacer el seguimiento del papel de la inversión que hice?	167
necesito grua	265
como quedarian las cuotas pidiendo $ en meses	251
el numero de cuenta cual es?	68
un consumo en dolares que nunca efectue.	112
estoy viendo en mi cuenta el debito de dinero que yo no saque	112
cómo hago para acceder a una cuenta corriente	39
en cuanto tiempo se acredita un cheque en dolares?	30
el prestamo hipotecario tiene una de terminada cantidad de aaños a taza fija?	258
contactar operador telefono	147
quiero pagar el monotributo por debito automatico	132
quisiera averiguar por un credito prendario uva	225
la vivienda a adquierir por medio de prestamo hipotecario debe tener planos?	211
en el resumen de visa no habia pago minimo	351
quisiera consultar sobre pagos de tarjeta de ccredito que realicé	279
en mi resumen me sale a pagar y yo no usé la tarjeta.	112
necesito ayuda con la tarjeta de debito recibi la nueva y no la puedo activar en el cajero	301
puedo preguntar lo que quiera	22
cómo puedo consultar mi estado de cuenta?	61
recuperar password	1
quiero sacar un préstamo para comprar una casa  trabajo en negro pero tengo una casa para impotecar de garantía por lo q saque	233
gasto pagar dólar	307
si soy clienta del banco tengo que confirmar mi participacion en el concurso	143
necesito hacer una operación pero no puedo entrar en la página.	117
tuve un inconveniente con la toma de luz  cómo pido la asistencia?	265
donde puedo obtener una ddjj?	67
como se hacen los canjes con millas?	273
quisiera saber mi numero de cuenta bancaria	68
las letes se va renovando de forma automática?	162
donde se hace la solicitud de chequeras?	44
nececito que me vuelvan a imprimir el plastico de mi targeta de credito	316
cuál es mi cuenta principal?	52
desde donde descargo trusteer?	6
como ingreso al resumen de la caja de ahorro	138
como bloquear definitivamente un debito automatico	292
se puede depositar dolares en cajeros autoservicios	110
cuanto cuesta mantenimiento la caja de ahorro y la tarjeta platinum?	96
queria saber cuál es la tasa preferencial de plazo fijo para hoy	184
en el sistema del banco no me aparece la opcion debito automatico en un servicio.	130
soy monotributista categoria e puedo solicitar el credito prendario para el vehiculo 0k	248
bloquear codigo paea homebanking	1
cuanto tarda en acreditarse el vencimiento de un bono?	161
e checks	59
xq no atienden los telefonos	127
quisiera saber si tienen algún simulador de préstamos?	251
tenemos ganas de comprar a un ambientes  quiero saber que lineas de creditos tienen para este proposito  montos  plazos.	228
saber estado solicitud reimpresión tarjeta	293
deuda telefono debo llamar	194
me conviene pedir un prestamo uvas o el de procrear?	237
necesito con urgencia un resumen de cuenta del mes de junio. a quien debo solicitarlo o cómo lo emito?	138
tarjeta vencida	316
reclame que me cobraron en las tarjetas un seguro de robo de cartera que no pedí	264
costo tarjeta de credito universidades	359
ya ingrese a la pagina online banking y sale mensaje intentar mas tarde	117
puedo obtener un préstamo sin recibo de sueldo	233
necesito la certificación de que ya no debo al banco para el veraz	64
cual es el monto maximo que puedo pedir?	236
llegar telefono cambiar clave ingresar online banking	1
descuento correspondiente sorpresa santander	312
reposición de tarjeta debito	316
no tengo ninguna poliza con este banco	264
soy estudiante sin ingresos. puedo tener tarjeta de ccredito?	359
solicitar caja ahorro	39
cual es el costo de mantenimiento de la tarjeta de debito?	96
como averiguo que cuenta tengo?	75
puedo desactivar adhesion al debito automatico	89
se me bloqueo el pin de atm. como debo continuar para el desbloqueo?	288
